"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000034422.14",17.536556141659,0.237389049209688,0.267583776535487,0.887157854946429,0.374993919229619,0.999942967225476
"ENSMUSG00000034424.5",2353.77386491442,0.0645046143135491,0.0683612050247041,0.943585097574547,0.345381710519434,0.999942967225476
"ENSMUSG00000034427.17",2.0344175322735,-0.479982034525307,0.39129550361248,-1.22664847945878,0.219954739636568,0.999942967225476
"ENSMUSG00000034429.15",519.185382676979,0.0265990419073343,0.079612387029307,0.334106825581585,0.73829894967435,0.999942967225476
"ENSMUSG00000034430.16",880.582253815151,-0.0480970757199194,0.0704294336465118,-0.682911578720348,0.494662716976037,0.999942967225476
"ENSMUSG00000034432.11",4245.08695428817,-0.0242480356606273,0.0643469000896223,-0.376833004027461,0.706297712064818,0.999942967225476
"ENSMUSG00000034435.6",11.3069297934719,0.0652775460540404,0.495107919522601,0.131845085647152,0.895106824612574,0.999942967225476
"ENSMUSG00000034437.8",24.3372065837723,0.170218764541415,0.220491352478704,0.771997462158323,0.440115930601383,0.999942967225476
"ENSMUSG00000034438.16",0.812759560564827,0.177516388373633,0.56756019731509,0.312771031537087,0.754454625431148,0.999942967225476
"ENSMUSG00000034442.11",281.748003834904,-0.0342540110719783,0.110461675989524,-0.310098599945441,0.756485976906331,0.999942967225476
"ENSMUSG00000034445.8",437.379580931696,-0.0462135041034472,0.0910252031193876,-0.507700093158091,0.611663683095247,0.999942967225476
"ENSMUSG00000034449.7",169.684345585384,0.00228499686473113,0.138730486810712,0.0164707622474421,0.986858827270181,0.999942967225476
"ENSMUSG00000034450.8",5.46120101227944,0.069998721896914,0.411083795975434,0.170278475051099,0.86479113846618,0.999942967225476
"ENSMUSG00000034452.7",5.19917935839555,0.0692457014077211,0.315894912523269,0.219204864220852,0.826490466527171,0.999942967225476
"ENSMUSG00000034453.8",542.200669897211,-0.0117535141269023,0.0795683212944432,-0.147715999730701,0.882566904203219,0.999942967225476
"ENSMUSG00000034457.10",3.65731806950648,0.287718127454745,0.380024147696758,0.757104855569156,0.448987045294389,0.999942967225476
"ENSMUSG00000034459.8",26.4937316259625,0.0643854986053381,0.246474261902205,0.261226053010292,0.793918188043714,0.999942967225476
"ENSMUSG00000034460.9",59.419934530453,-0.303841799865005,0.176663969374892,-1.71988550319637,0.0854532561692777,0.999942967225476
"ENSMUSG00000034462.9",596.697125951502,0.0306795835931359,0.119348508022571,0.257058794462129,0.797133386138486,0.999942967225476
"ENSMUSG00000034463.4",449.086330727801,0.100448978605316,0.211734488908035,0.474410093147106,0.635207496984279,0.999942967225476
"ENSMUSG00000034467.7",25.5361010215515,0.0333554559575222,0.270548512749312,0.123288262125577,0.901878835387829,0.999942967225476
"ENSMUSG00000034471.12",439.248128852821,0.0498361998620781,0.219068915128134,0.227490969373399,0.820041990569556,0.999942967225476
"ENSMUSG00000034472.13",4914.78170207024,0.0483362111929293,0.214859695915367,0.224966394869929,0.822005417189223,0.999942967225476
"ENSMUSG00000034473.14",495.374068209714,0.0425759717733001,0.0691096679895241,0.616063902661983,0.537852345032594,0.999942967225476
"ENSMUSG00000034480.18",225.561612814511,-0.105348698140626,0.198495858222099,-0.530734994091163,0.595602432625223,0.999942967225476
"ENSMUSG00000034482.2",0.583936435626541,0.0994944382535917,0.937303702073037,0.10614962688565,0.915463636971481,0.999942967225476
"ENSMUSG00000034484.8",1404.42783235271,-0.0497766202417018,0.109975148035204,-0.452616987846818,0.650824564034709,0.999942967225476
"ENSMUSG00000034485.10",128.385899654502,0.0543699617471144,0.201892588604446,0.269301424697851,0.787697735917,0.999942967225476
"ENSMUSG00000034486.8",85.2862709693527,-0.236176229401265,0.432762403201845,-0.545741098704248,0.585243916679293,0.999942967225476
"ENSMUSG00000034487.4",220.890149442487,-0.0205561889994103,0.0830421614062076,-0.247539185533214,0.804490969201621,0.999942967225476
"ENSMUSG00000034488.14",3056.91591865948,0.0410777235524149,0.201890696693219,0.203465163205783,0.838771471893159,0.999942967225476
"ENSMUSG00000034493.1",1.51676605247535,0.529945851839296,0.467405428202528,1.13380337467897,0.256877035124624,0.999942967225476
"ENSMUSG00000034501.7",1264.12800871684,-0.0289386267904989,0.0663165939020894,-0.436370824973675,0.662567703049097,0.999942967225476
"ENSMUSG00000034509.9",407.359879475623,0.0610956429804355,0.0754842795900508,0.809382341757002,0.41829525607315,0.999942967225476
"ENSMUSG00000034518.14",449.959793288992,-0.0233026881746415,0.0666712172143631,-0.349516465249435,0.726701611838135,0.999942967225476
"ENSMUSG00000034520.14",118.963902582897,0.0615676100907179,0.144420541001598,0.426307848341577,0.669883539755244,0.999942967225476
"ENSMUSG00000034522.10",1056.2567891459,-0.159088286251868,0.229769651093382,-0.692381633060894,0.488697697052479,0.999942967225476
"ENSMUSG00000034525.7",1251.10778340276,-0.0988415095968669,0.148238534964965,-0.666773383993757,0.504916896244705,0.999942967225476
"ENSMUSG00000034528.15",2.97761568019347,0.292914180597586,0.562928412825379,0.520340018240381,0.602826608426145,0.999942967225476
"ENSMUSG00000034532.9",253.757905264138,-0.0437507824951608,0.10906549512558,-0.401142290187978,0.688315366408908,0.999942967225476
"ENSMUSG00000034533.10",7.59312158686601,0.0315406657953679,0.453751596727818,0.0695108645849846,0.944582984884368,0.999942967225476
"ENSMUSG00000034538.8",53.9592328109547,0.0778373790919713,0.145242401079204,0.53591360727729,0.592018259716176,0.999942967225476
"ENSMUSG00000034543.15",817.933102127689,-0.0909639884647629,0.0836853148617847,-1.08697671287967,0.277047101388875,0.999942967225476
"ENSMUSG00000034544.17",1630.84696655356,-0.00243004594142814,0.104401923376819,-0.023275873306063,0.981430216812081,0.999942967225476
"ENSMUSG00000034551.12",65.6519073675967,0.40874183064139,0.227179543383009,1.79920174393642,0.0719867736954905,0.999942967225476
"ENSMUSG00000034557.14",3569.91652775101,-0.0984430722103188,0.0761775211150254,-1.29228505692215,0.196258444943214,0.999942967225476
"ENSMUSG00000034560.6",586.279983577435,-0.00956531958141366,0.191224958373858,-0.0500212925276878,0.960105420576143,0.999942967225476
"ENSMUSG00000034563.16",3127.80484317743,0.018678275979243,0.101557347411802,0.183918509642685,0.85407738390605,0.999942967225476
"ENSMUSG00000034566.10",17763.1926718875,0.0543541455500649,0.094359800894943,0.576030735912436,0.564594406734119,0.999942967225476
"ENSMUSG00000034570.12",3747.26935930788,-0.12030009444347,0.133012285714188,-0.904428442812913,0.365768261918569,0.999942967225476
"ENSMUSG00000034573.14",236.763913660529,0.0369661417968318,0.163072294969945,0.226685604710751,0.820668221529462,0.999942967225476
"ENSMUSG00000034574.10",1427.20290929025,0.0373208172724705,0.159882996496074,0.233425805685265,0.815430776531968,0.999942967225476
"ENSMUSG00000034575.13",1304.89391267426,-0.0796225911799367,0.0531336687813007,-1.49853366059974,0.133994653938537,0.999942967225476
"ENSMUSG00000034579.17",59.610405221907,0.154677296416422,0.155064636082653,0.997502076063145,0.318520866597271,0.999942967225476
"ENSMUSG00000034584.3",230.162586169519,-0.337599557152418,0.363143029666446,-0.929660022560562,0.35254713940889,0.999942967225476
"ENSMUSG00000034586.14",3643.09326354278,-0.0496411982853271,0.0612694657888478,-0.810211051233986,0.417818886991006,0.999942967225476
"ENSMUSG00000034587.8",251.161056143618,-0.0592056032083293,0.100030282326317,-0.591876798019924,0.55393309168949,0.999942967225476
"ENSMUSG00000034591.5",577.064423215158,-0.101150357407385,0.0949777804805852,-1.06498969438501,0.286880593366765,0.999942967225476
"ENSMUSG00000034593.16",8187.61106588839,0.0386263594410981,0.182648851814023,0.211478796923555,0.832513675674451,0.999942967225476
"ENSMUSG00000034595.17",219.754504588176,0.0779343383163921,0.212283465210033,0.367123921965774,0.713526584134826,0.999942967225476
"ENSMUSG00000034601.17",133.901395714389,-0.225191987085888,0.158052641950277,-1.42479103358952,0.154217614964578,0.999942967225476
"ENSMUSG00000034602.15",1454.96896196935,-0.102127848846277,0.0576483661051251,-1.77156536683175,0.0764667329730196,0.999942967225476
"ENSMUSG00000034610.14",339.809460350675,-0.11175314416056,0.1533769882967,-0.728617411266279,0.466235724985984,0.999942967225476
"ENSMUSG00000034612.7",2022.41464500978,-0.00183776274836188,0.061748842676365,-0.0297618978544079,0.976256946403172,0.999942967225476
"ENSMUSG00000034613.12",2957.31437506652,-0.0926363479540839,0.0579735241003456,-1.59790782761008,0.110063491776447,0.999942967225476
"ENSMUSG00000034614.14",1719.03638034143,-0.049705402297386,0.135403076554582,-0.36709211904317,0.713550305655687,0.999942967225476
"ENSMUSG00000034616.17",246.488032742391,-0.0226500868301728,0.129228575452558,-0.175271504393298,0.860866301358161,0.999942967225476
"ENSMUSG00000034617.7",568.226854112217,-0.04380312875359,0.0818261009917485,-0.535319760109396,0.592428764677184,0.999942967225476
"ENSMUSG00000034620.17",1065.84066557566,0.00428019644787122,0.0466285311615709,0.0917935079927793,0.926862102157182,0.999942967225476
"ENSMUSG00000034621.14",1294.47218672162,-0.0933433998430755,0.0816262775473811,-1.14354595906806,0.252811984316089,0.999942967225476
"ENSMUSG00000034634.7",14.8595432260016,0.0877066482715788,0.395862048224705,0.221558617869308,0.824657499971738,0.999942967225476
"ENSMUSG00000034636.9",3272.28530707973,-0.0241346216847798,0.111285930874807,-0.216870376111877,0.828309364614082,0.999942967225476
"ENSMUSG00000034639.7",278.388384050485,-0.0199583618677223,0.0634845335689955,-0.314381483893733,0.753231317483908,0.999942967225476
"ENSMUSG00000034640.9",240.681188253871,0.0605927347705397,0.13498398647596,0.448888318921675,0.6535122229472,0.999942967225476
"ENSMUSG00000034641.2",1.20969016588679,-0.260339147023701,0.589791074171598,-0.441409099636453,0.658916855709199,0.999942967225476
"ENSMUSG00000034647.15",1112.47179907701,0.035350698919459,0.179158876426015,0.197314805856451,0.843581193706058,0.999942967225476
"ENSMUSG00000034648.9",2680.50659951255,-0.0740893336049138,0.12456356366061,-0.594791377410974,0.551982931990098,0.999942967225476
"ENSMUSG00000034652.12",46.1919681430403,-0.0675376734760053,0.242946594451386,-0.277993909025631,0.781017034437345,0.999942967225476
"ENSMUSG00000034653.11",309.967544697237,0.0235299086636014,0.16466546380075,0.142895225996347,0.886372928984217,0.999942967225476
"ENSMUSG00000034656.18",5213.97262835765,-0.151545629950566,0.165618590526866,-0.915027893115555,0.360176987114,0.999942967225476
"ENSMUSG00000034659.14",2563.10727365195,-0.0764242603817252,0.184550236555235,-0.414110877386234,0.678792907043503,0.999942967225476
"ENSMUSG00000034663.13",334.186286108981,0.117799988047763,0.15553124736281,0.757403994664614,0.448807863629112,0.999942967225476
"ENSMUSG00000034664.13",65.0107682392706,-0.14187490316563,0.152793787310924,-0.928538428574487,0.353128343580389,0.999942967225476
"ENSMUSG00000034667.8",2353.49053396303,-0.0275744280912586,0.0644974145255684,-0.427527650435156,0.668995049997029,0.999942967225476
"ENSMUSG00000034673.14",2676.53096094145,-0.0142983897142671,0.0488559472547147,-0.292664261317485,0.769778789669072,0.999942967225476
"ENSMUSG00000034674.18",596.714603639891,-0.0759683799017182,0.0698578389671918,-1.08747108448912,0.276828670814526,0.999942967225476
"ENSMUSG00000034675.17",4855.60266990083,0.175337612496009,0.20692787157496,0.847336857821458,0.396807388133541,0.999942967225476
"ENSMUSG00000034677.9",0.762229294485386,-0.0411159108650491,0.7803266618309,-0.0526906395439287,0.957978397228573,0.999942967225476
"ENSMUSG00000034681.17",3805.64099900562,0.0472475047561819,0.0732060651828295,0.645404238544757,0.518665257379473,0.999942967225476
"ENSMUSG00000034683.12",7.77557218585666,0.10152667920915,0.36920973531363,0.274983754485529,0.783328719403705,0.999942967225476
"ENSMUSG00000034684.12",503.567347378979,-0.197814107454117,0.104768515192206,-1.8881064324641,0.0590116634934993,0.999942967225476
"ENSMUSG00000034685.4",2884.04349744206,-0.0283805370152961,0.107003329711879,-0.26523041004158,0.790831969711419,0.999942967225476
"ENSMUSG00000034686.8",832.870606824431,0.0775090070944293,0.261557849999079,0.296336000218316,0.766973495699081,0.999942967225476
"ENSMUSG00000034687.8",309.01297929356,0.0743866590336577,0.228225223979787,0.325935309588066,0.74447329998051,0.999942967225476
"ENSMUSG00000034701.9",3848.20885266301,-0.0118052442646547,0.450439395564694,-0.0262082854672492,0.979091207306435,0.999942967225476
"ENSMUSG00000034706.16",73.2891164727168,-0.0308952500804604,0.202565447741712,-0.152519841981414,0.878776941875937,0.999942967225476
"ENSMUSG00000034707.7",4339.28007776139,-0.0289744731496243,0.0481632329286662,-0.601589041843141,0.547447724956849,0.999942967225476
"ENSMUSG00000034708.12",1972.98946785329,0.0411734705814316,0.116676999715725,0.352884207528028,0.724175250736165,0.999942967225476
"ENSMUSG00000034709.8",2370.63750744176,0.00018977477976548,0.0452521403064831,0.00419371942365988,0.996653905827643,0.999942967225476
"ENSMUSG00000034714.9",1890.34426357278,-0.0430939496541018,0.243870532544089,-0.176708309956682,0.859737513199939,0.999942967225476
"ENSMUSG00000034723.11",7748.54917983572,0.00899231606358139,0.120314066855564,0.0747403549609589,0.940421298833354,0.999942967225476
"ENSMUSG00000034724.18",796.944843139887,0.107827567459276,0.135414344936418,0.796278765812478,0.425870024809117,0.999942967225476
"ENSMUSG00000034729.16",1122.32524823204,0.0465627050232959,0.0551908680787226,0.843666835551132,0.39885560487265,0.999942967225476
"ENSMUSG00000034730.17",11278.8946732137,-0.0107677357509483,0.130321150385786,-0.0826246217062454,0.934150022920555,0.999942967225476
"ENSMUSG00000034731.11",1220.39171617912,0.163661144302565,0.190876122166334,0.857420731546229,0.391212405874612,0.999942967225476
"ENSMUSG00000034732.4",3.63478776573223,0.370308668169603,0.3713417409703,0.997217999791788,0.318658705810994,0.999942967225476
"ENSMUSG00000034738.8",16.8017135807228,0.0516850519857484,0.233890073420085,0.220980100736973,0.825107927291073,0.999942967225476
"ENSMUSG00000034739.17",97.7615578902624,0.326953503155551,0.378144065707049,0.864626825610017,0.387243643983307,0.999942967225476
"ENSMUSG00000034744.13",1635.37235873237,0.0386070769949843,0.12204937902035,0.316323420117912,0.751757036429225,0.999942967225476
"ENSMUSG00000034748.16",435.140222606417,-0.0263165515699274,0.0775151472862426,-0.339502052066642,0.734231551460858,0.999942967225476
"ENSMUSG00000034751.17",859.346709005336,-0.0498519653945028,0.129721845103913,-0.384298923242797,0.700756905968186,0.999942967225476
"ENSMUSG00000034755.18",287.777472379538,0.150581500173138,0.283905375847655,0.530393268262525,0.59583929238619,0.999942967225476
"ENSMUSG00000034757.15",2640.74460504542,0.00629360052608438,0.0671492036079966,0.0937256168044098,0.925327120578872,0.999942967225476
"ENSMUSG00000034758.12",100.923479245808,0.0223145247288028,0.194544876875111,0.114701168631275,0.908681987609737,0.999942967225476
"ENSMUSG00000034761.15",622.523227730057,0.0436967077113051,0.12355174203499,0.353671320141566,0.723585218386165,0.999942967225476
"ENSMUSG00000034762.9",10.6262139169167,0.41219535767044,0.257294770992675,1.60203550223792,0.109147759017952,0.999942967225476
"ENSMUSG00000034765.6",1459.11821730578,-0.190333434699357,0.3103341695449,-0.613317685830335,0.539666301462374,0.999942967225476
"ENSMUSG00000034768.4",474.562183178591,-0.0445523126179003,0.16052444808598,-0.27754222580499,0.78136378725488,0.999942967225476
"ENSMUSG00000034771.15",410.540000193228,-0.267868691792323,0.218827265528653,-1.22411021837335,0.220910651791943,0.999942967225476
"ENSMUSG00000034773.16",94.346056928442,-0.0958799705575398,0.233143949374858,-0.411247947092893,0.680890733721844,0.999942967225476
"ENSMUSG00000034774.6",20.6851980185301,0.319046393223056,0.493090772820411,0.647033793388902,0.517610072544735,0.999942967225476
"ENSMUSG00000034780.6",815.59063595058,0.0348680707455641,0.173607086950287,0.200844742908155,0.840819975921048,0.999942967225476
"ENSMUSG00000034781.5",4562.13027413717,0.0352765567938216,0.0772712326612305,0.45652897694126,0.648009638501279,0.999942967225476
"ENSMUSG00000034785.14",1.84857276220027,-0.628236524382072,0.445345409673742,-1.41067250438781,0.158341201955952,0.999942967225476
"ENSMUSG00000034786.17",80.8984098874277,0.0348520499289708,0.250843836984155,0.138939231467634,0.889498169378102,0.999942967225476
"ENSMUSG00000034789.8",3316.25968014136,0.0927539161607086,0.11252138139462,0.82432258661502,0.409756288158061,0.999942967225476
"ENSMUSG00000034792.8",44.8322727537144,0.204800212551373,0.224974520869529,0.910326252767728,0.362650477418143,0.999942967225476
"ENSMUSG00000034793.15",2706.31118099556,0.0208395269836818,0.0861134011448395,0.242000974373669,0.808779408226841,0.999942967225476
"ENSMUSG00000034795.14",53.4690580294231,0.199017626817208,0.241778707890139,0.823139591380556,0.410428616624697,0.999942967225476
"ENSMUSG00000034796.14",901.681713736159,0.0834333805325094,0.5112585171024,0.163192157668834,0.870367140709757,0.999942967225476
"ENSMUSG00000034799.16",4023.06662710987,-0.0161509573570186,0.136597880199608,-0.118237247411288,0.90587967777197,0.999942967225476
"ENSMUSG00000034800.15",139.236891760236,0.0124899487177328,0.0997371633036344,0.125228633981789,0.900342549034787,0.999942967225476
"ENSMUSG00000034801.13",683.522587044252,0.00124996222473479,0.108986363648844,0.0114689781628295,0.990849280006544,0.999942967225476
"ENSMUSG00000034807.9",1021.22102870369,-0.0132015091227332,0.0700180327529955,-0.188544416397767,0.85044990056034,0.999942967225476
"ENSMUSG00000034810.7",29.5591913175073,-0.0880968752047766,0.343963037867534,-0.256123087384477,0.797855795263873,0.999942967225476
"ENSMUSG00000034813.18",413.945774550084,0.0629091931443375,0.214648243117403,0.29308040089538,0.769460697154319,0.999942967225476
"ENSMUSG00000034818.17",3669.46034906079,0.0176424142688969,0.243471197552767,0.0724620178740989,0.942234231322377,0.999942967225476
"ENSMUSG00000034820.4",2085.88919046191,-0.00202035188614046,0.036733521783711,-0.0550002229036574,0.956138286211764,0.999942967225476
"ENSMUSG00000034825.14",5735.96990273225,-0.00701500628266423,0.143168538186388,-0.0489982392188118,0.960920699155768,0.999942967225476
"ENSMUSG00000034826.14",358.620967987123,-0.121743211410447,0.114989206514633,-1.05873599010316,0.289720032318956,0.999942967225476
"ENSMUSG00000034829.8",7.01195236323394,-0.106416342799161,0.233238106077307,-0.456256246412363,0.648205723017397,0.999942967225476
"ENSMUSG00000034832.15",813.640210961416,0.0426063137073989,0.1234706835912,0.345072307597037,0.730040011585896,0.999942967225476
"ENSMUSG00000034833.10",0.993296009434253,0.0752531551108448,0.512967584786731,0.146701579871039,0.883367571541462,0.999942967225476
"ENSMUSG00000034837.12",3.4831061848254,-0.313054695507708,0.341048733356246,-0.91791777798718,0.358661913501298,0.999942967225476
"ENSMUSG00000034839.5",2218.06294832623,-0.00171335569607992,0.0792738859097542,-0.0216131160522446,0.98275657087946,0.999942967225476
"ENSMUSG00000034842.16",40.0231175203753,0.0834076081435631,0.159424844405203,0.523178231440326,0.60085022858109,0.999942967225476
"ENSMUSG00000034845.6",1628.17121417168,-0.0314898673368348,0.121312981151397,-0.259575414254604,0.795191302986257,0.999942967225476
"ENSMUSG00000034848.17",246.779899173974,-0.0422157643580584,0.143614855854337,-0.293951235803044,0.768795166122475,0.999942967225476
"ENSMUSG00000034850.15",6000.65307643738,0.0255917709590812,0.0422533352427769,0.605674577214732,0.544730869030794,0.999942967225476
"ENSMUSG00000034853.16",1507.55655310406,0.080288560009573,0.166105261176736,0.483359524200416,0.628840482306578,0.999942967225476
"ENSMUSG00000034854.8",2268.68601822872,0.0265951181943636,0.0834865463309473,0.318555735782128,0.750063423662617,0.999942967225476
"ENSMUSG00000034855.13",3.54150613774632,-0.158101920638065,0.462155005987632,-0.342097172138597,0.732277765521632,0.999942967225476
"ENSMUSG00000034858.16",809.941855926502,-0.04791729470715,0.113163885808863,-0.423432744153764,0.671979558885858,0.999942967225476
"ENSMUSG00000034863.9",1755.20795927814,-0.0492833118389833,0.088099268450766,-0.559406595601019,0.575884261075739,0.999942967225476
"ENSMUSG00000034867.16",758.584396879889,-0.0151142583574714,0.0911292049760587,-0.165855264088414,0.868270853881893,0.999942967225476
"ENSMUSG00000034868.9",10537.7870957207,0.0687953673374241,0.0965800786433988,0.71231426090919,0.476270195062165,0.999942967225476
"ENSMUSG00000034871.2",1.79341980449403,0.77139690665205,0.498724178859934,1.54674054186712,0.121925822797303,0.999942967225476
"ENSMUSG00000034872.6",27.8228308385934,-0.0167698787505697,0.271824804238045,-0.0616937030363272,0.950806754667849,0.999942967225476
"ENSMUSG00000034875.5",2254.19617633887,0.0503942592523043,0.0625636320446154,0.805488070391551,0.42053808776139,0.999942967225476
"ENSMUSG00000034880.7",1087.24212645047,0.0715144001573991,0.0873889847862701,0.818345702634079,0.413159816472779,0.999942967225476
"ENSMUSG00000034881.8",20.5408601971224,0.0575659576834097,0.305577301228951,0.188384272823585,0.85057542744967,0.999942967225476
"ENSMUSG00000034889.8",1556.4305151887,-0.057346011294554,0.0699194610281935,-0.820172387647989,0.412117840622789,0.999942967225476
"ENSMUSG00000034891.13",38071.0960689712,0.0125155367194765,0.0926274871587309,0.135116876246781,0.892519467222401,0.999942967225476
"ENSMUSG00000034892.8",12113.0849368897,0.0888023304098973,0.169743920819665,0.523154702572472,0.600866600787365,0.999942967225476
"ENSMUSG00000034893.9",750.566454223278,-0.0458340529257338,0.0926284670921062,-0.49481605779094,0.620729968347865,0.999942967225476
"ENSMUSG00000034898.17",623.171128079529,0.000782553918595792,0.256036328325572,0.00305641751587965,0.997561335449587,0.999942967225476
"ENSMUSG00000034902.17",14156.6281854034,-0.0349170708522958,0.0990493434211784,-0.352521981936025,0.724446835991516,0.999942967225476
"ENSMUSG00000034903.18",94.8009280777573,0.153974857226471,0.220985929140284,0.696763173227768,0.48595101647298,0.999942967225476
"ENSMUSG00000034906.15",20.3104166470228,0.0362258643313512,0.236361680080937,0.153264540677434,0.878189662693664,0.999942967225476
"ENSMUSG00000034908.16",2182.3861667556,0.0150850777816282,0.077171838849526,0.195473867235973,0.845021993980353,0.999942967225476
"ENSMUSG00000034910.5",1952.19945465437,0.174390233510648,0.120774944137813,1.44392725457737,0.148759439174949,0.999942967225476
"ENSMUSG00000034911.8",33.5622707514685,0.0305102298406363,0.20010215609586,0.152473268833846,0.878813672292102,0.999942967225476
"ENSMUSG00000034912.18",562.137138586934,0.077242070529437,0.174249031289545,0.443285509008575,0.657559235931819,0.999942967225476
"ENSMUSG00000034917.8",53.1539478810244,-0.111561997970472,0.269839766777367,-0.413437942460561,0.679285780584806,0.999942967225476
"ENSMUSG00000034918.8",18.8051427069871,-0.353564750201558,0.311170991249976,-1.13623943151412,0.255856371930013,0.999942967225476
"ENSMUSG00000034919.2",30.939062197439,-0.113255812270343,0.200113387726787,-0.565958197784196,0.571422197638143,0.999942967225476
"ENSMUSG00000034923.9",17.7504855234024,-0.0201064089068098,0.363483349364281,-0.0553159008300523,0.955886794530909,0.999942967225476
"ENSMUSG00000034926.3",4757.01227849825,0.0152543012648445,0.132331672623946,0.115273244585923,0.908228544699112,0.999942967225476
"ENSMUSG00000034928.16",4147.26285269649,-0.0196777238975893,0.0749359974208837,-0.2625937409903,0.792863724776427,0.999942967225476
"ENSMUSG00000034930.16",1663.31809550531,-0.00149203441032831,0.201179035609053,-0.00741645075398289,0.994082582694174,0.999942967225476
"ENSMUSG00000034931.15",1185.3658788679,-0.0811834862927874,0.0732158074242044,-1.10882457148112,0.267505868277608,0.999942967225476
"ENSMUSG00000034932.4",1473.83150201479,0.078464084780459,0.0970009081073588,0.808900517648931,0.41857237114557,0.999942967225476
"ENSMUSG00000034936.2",677.533665297545,0.156829985736265,0.128729040740844,1.21829530332625,0.223111774219557,0.999942967225476
"ENSMUSG00000034940.15",2124.68655252159,-0.130095657811857,0.0657881572327143,-1.9774935685106,0.0479858667848786,0.999942967225476
"ENSMUSG00000034947.13",20.366649373833,0.115729318622786,0.266737110403833,0.433870331906853,0.664382604948654,0.999942967225476
"ENSMUSG00000034949.18",1607.47984605849,-0.0615868763536901,0.081588235021943,-0.754849965036337,0.450339010256522,0.999942967225476
"ENSMUSG00000034951.10",14390.0190408023,-0.0092353754813133,0.305322182798872,-0.0302479675621768,0.975869293432172,0.999942967225476
"ENSMUSG00000034957.10",312.022416499422,0.198051526191791,0.178774756643769,1.10782713348302,0.267936479457758,0.999942967225476
"ENSMUSG00000034958.11",9504.65058381373,-0.00658871044064028,0.0572062461539588,-0.115174668565179,0.908306676597348,0.999942967225476
"ENSMUSG00000034959.8",33.3626126116989,0.0385941935122853,0.196348929919845,0.196559225089948,0.844172481707717,0.999942967225476
"ENSMUSG00000034968.3",0.991052372424457,0.0920968563199549,0.550094387447399,0.167420098116819,0.867039512344282,0.999942967225476
"ENSMUSG00000034973.16",614.312582455307,-0.147767104192496,0.131305260023937,-1.12537078991015,0.260431943598892,0.999942967225476
"ENSMUSG00000034974.13",1739.68481093449,0.0493085393061551,0.0705424879997399,0.698990646691351,0.484557876158802,0.999942967225476
"ENSMUSG00000034981.9",2475.25203427358,-0.0381983635127367,0.170337088298327,-0.224251593674282,0.822561539627631,0.999942967225476
"ENSMUSG00000034987.4",262.198231901707,-0.0389941939139459,0.2168813283542,-0.179795071386978,0.857313453029152,0.999942967225476
"ENSMUSG00000034990.15",20.2098679808015,0.0181637138480978,0.399778289425088,0.045434467875228,0.963761007952865,0.999942967225476
"ENSMUSG00000034993.7",2559.34223244974,0.029654954610447,0.178789897746402,0.165864822253604,0.868263331749555,0.999942967225476
"ENSMUSG00000034994.10",50312.4606375713,0.00522391411226507,0.104799224383648,0.0498468776175423,0.960244410152688,0.999942967225476
"ENSMUSG00000034997.5",328.290107784486,0.0441354386719832,0.347395739145306,0.127046574550883,0.898903536024319,0.999942967225476
"ENSMUSG00000034998.18",468.030814059087,0.0646543634907371,0.186825556961286,0.346068089089839,0.729291544612804,0.999942967225476
"ENSMUSG00000035000.8",32.7192605298043,-0.02811884054245,0.278998817099366,-0.100784802010237,0.91972129164367,0.999942967225476
"ENSMUSG00000035004.3",5.39048454501586,0.045819849587049,0.36457758627942,0.125679282850734,0.899985801706836,0.999942967225476
"ENSMUSG00000035007.5",1611.79494350411,0.0178090833287917,0.0443821898211072,0.401266440447741,0.688223968849139,0.999942967225476
"ENSMUSG00000035011.15",4892.07785235733,-0.0339367951986884,0.0649501809483517,-0.522505013891723,0.60131875640153,0.999942967225476
"ENSMUSG00000035020.11",2.37204897340957,-0.225274871320598,0.419676221377751,-0.536782547700809,0.591417828218082,0.999942967225476
"ENSMUSG00000035021.13",19.1499489685859,0.202291616778987,0.280171775196326,0.72202710868086,0.470277810853753,0.999942967225476
"ENSMUSG00000035024.16",295.720924904726,-0.0181730570128169,0.109980063597189,-0.165239557229001,0.868755431020804,0.999942967225476
"ENSMUSG00000035027.18",3784.75282462176,0.0514638331272615,0.0692165611713108,0.743519069083607,0.457167480892468,0.999942967225476
"ENSMUSG00000035031.15",0.526230126612888,-0.493631621858773,0.780707633055054,-0.632287428684539,0.52719907665731,0.999942967225476
"ENSMUSG00000035032.12",33.9035914645992,-0.305570266107075,0.182130676110289,-1.67775287849938,0.0933953518260745,0.999942967225476
"ENSMUSG00000035033.15",1631.36297892048,0.0530937305391304,0.451675097006198,0.117548500882708,0.906425412266248,0.999942967225476
"ENSMUSG00000035041.8",31.9812712553328,-0.164869202492853,0.193640855670686,-0.851417444535759,0.394537504738793,0.999942967225476
"ENSMUSG00000035042.2",2.45604089178563,0.414381110592956,0.477857552893347,0.867164509766453,0.385851878821262,0.999942967225476
"ENSMUSG00000035045.17",452.45338304669,-0.00918440146464402,0.113837529147025,-0.0806799087564703,0.935696515209711,0.999942967225476
"ENSMUSG00000035047.9",1195.3764553991,0.0177337881394246,0.0955862181343353,0.18552662178246,0.852816001537924,0.999942967225476
"ENSMUSG00000035048.13",1447.41564906943,0.0575957546358615,0.0982978661598521,0.58593087404562,0.557921968776926,0.999942967225476
